transaction_id,amount_eur,merchant_country,issuer_country,cross_border,device_type,browser_type,merchant_category,card_scheme,returning_user,tokenized,passkey_available,exemption_possible,previous_soft_decline,previous_challenge_success,failed_auth_attempts_30d,issuer_behavior,risk_score_label,friction_score_label,approved,abandoned,fraud_flag,device_type_encoded,browser_type_encoded,merchant_category_encoded,card_scheme_encoded,issuer_behavior_encoded,risk_proxy,friction_proxy,pred_approval_proba,pred_abandon_proba,pred_fraud_proba,recommended_strategy,decision_reason,strategy_cost_score,business_value_score
TX_0010577,58.75,BE,FR,1,mobile,chrome,saas,mc,0,1,0,1,0,0,0,friendly,22.2,18.0,1,0,0,0,0,1,1,0,4,5,54.22,64.91,40.41,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.41
TX_0010578,217.22,ES,FR,1,desktop,edge,retail,mc,1,1,0,0,0,0,1,neutral,27.0,11.0,1,0,1,1,3,3,1,1,5,1,75.07,28.52,41.56,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,16.34
TX_0010579,57.42,BE,ES,1,desktop,edge,saas,mc,1,1,0,0,0,0,0,neutral,19.0,8.0,1,0,1,1,3,1,1,1,2,1,62.99,23.04,40.26,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,9.03
TX_0010580,83.65,IT,US,1,mobile,edge,retail,visa,1,1,0,1,0,0,1,neutral,19.0,13.0,1,0,0,0,3,3,0,1,5,3,61.14,45.14,41.67,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.39
TX_0010581,41.71,NL,IT,1,mobile,chrome,retail,mc,1,1,0,0,0,0,0,friendly,17.2,13.0,1,0,0,0,0,3,1,0,2,3,64.54,46.95,41.87,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,3.43
TX_0010582,87.56,IT,IT,0,desktop,safari,retail,visa,1,1,1,1,0,0,0,strict,14.8,16.0,1,0,1,1,1,3,0,2,0,0,72.91,5.6,17.56,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,25.9
TX_0010583,35.56,ES,BE,1,mobile,safari,saas,visa,0,1,0,0,0,0,0,neutral,24.0,18.0,0,0,0,0,1,1,0,1,4,5,47.94,59.48,35.32,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.86
TX_0010584,50.57,IT,NL,1,desktop,edge,subscriptions,amex,1,0,1,0,0,0,0,friendly,21.2,8.0,1,0,0,1,3,4,2,0,4,0,65.91,9.26,44.04,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,16.54
TX_0010585,78.01,DE,US,1,mobile,edge,retail,mc,0,1,0,1,0,0,0,neutral,24.0,18.0,0,0,0,0,3,3,1,1,4,5,49.5,57.82,47.52,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-7.18
TX_0010586,83.49,NL,FR,1,mobile,app_webview,saas,visa,1,0,0,0,0,0,0,neutral,27.0,21.0,0,0,0,0,4,1,0,1,4,6,35.73,49.1,55.7,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-12.84
TX_0010587,115.71,IT,ES,1,mobile,safari,subscriptions,visa,0,1,0,0,0,0,1,neutral,24.0,18.0,1,0,0,0,1,4,0,1,7,5,48.59,52.46,46.25,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.0
TX_0010588,7.05,BE,ES,1,mobile,chrome,travel,visa,1,1,0,0,0,0,0,friendly,22.2,13.0,1,0,0,0,0,2,0,0,2,3,66.72,52.85,43.22,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,6.17
TX_0010589,37.81,ES,ES,0,mobile,safari,marketplace,mc,1,0,1,0,0,0,0,neutral,17.0,13.0,1,0,0,0,1,0,1,1,2,2,72.78,26.15,33.7,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,17.47
TX_0010590,93.87,DE,BE,1,mobile,chrome,subscriptions,visa,0,1,0,0,0,0,0,friendly,22.2,18.0,1,0,0,0,0,4,0,0,4,5,44.65,52.83,38.21,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.26
TX_0010591,128.4,BE,DE,1,desktop,chrome,retail,mc,1,0,0,0,0,0,0,friendly,21.2,8.0,1,0,0,1,0,3,1,0,4,1,57.71,27.18,50.95,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,3.48
TX_0010592,34.05,IT,NL,1,desktop,chrome,saas,visa,1,1,0,0,1,0,0,friendly,17.2,8.0,1,1,0,1,0,1,0,0,6,1,56.21,55.86,33.44,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,0.14
TX_0010593,39.34,ES,FR,1,mobile,safari,retail,visa,1,1,1,1,0,0,1,neutral,19.0,13.0,1,0,0,0,1,3,0,1,5,2,69.36,33.01,35.7,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.82
TX_0010594,74.29,ES,NL,1,mobile,chrome,marketplace,visa,1,0,0,1,0,1,0,strict,24.8,21.0,1,1,0,0,0,0,0,2,4,3,53.64,51.79,48.03,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.92
TX_0010595,142.21,IT,NL,1,mobile,chrome,subscriptions,mc,0,1,0,1,1,0,0,friendly,22.2,18.0,1,0,0,0,0,4,1,0,8,5,56.36,45.7,39.89,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,1.46
TX_0010596,50.64,NL,NL,0,mobile,chrome,marketplace,mc,1,0,1,0,0,0,0,neutral,17.0,13.0,1,0,0,0,0,0,1,1,2,2,72.91,30.34,29.03,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,17.42
TX_0010597,18.94,IT,ES,1,desktop,firefox,marketplace,visa,0,1,1,1,0,0,0,neutral,24.0,13.0,1,0,0,1,2,0,0,1,4,2,49.01,35.9,40.79,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-0.58
TX_0010598,1.5,FR,UK,1,mobile,chrome,saas,visa,1,1,0,1,0,0,0,friendly,17.2,13.0,1,0,0,0,0,1,0,0,2,3,69.34,57.82,36.39,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,7.47
TX_0010599,1.5,NL,BE,1,mobile,edge,subscriptions,mc,0,0,0,1,0,0,0,neutral,28.0,18.0,1,0,0,0,3,4,1,1,6,5,44.94,58.68,53.2,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-10.59
TX_0010600,153.42,UK,IT,1,mobile,chrome,subscriptions,visa,1,0,0,1,0,1,0,neutral,31.0,16.0,1,0,0,0,0,4,0,1,4,3,67.31,46.58,44.57,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,7.73
TX_0010601,42.06,FR,FR,0,mobile,app_webview,retail,mc,1,1,0,0,0,0,1,strict,18.8,29.0,1,0,0,0,4,3,1,2,3,6,73.55,39.79,15.35,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,18.08
TX_0010602,36.69,FR,US,1,mobile,app_webview,saas,mc,0,0,0,1,0,1,1,friendly,30.2,26.0,1,0,0,0,4,1,1,0,9,8,52.91,60.79,31.82,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.25
TX_0010603,1.5,DE,ES,1,desktop,app_webview,marketplace,visa,0,0,0,0,0,0,2,strict,42.8,29.0,0,0,1,1,4,0,0,2,12,6,37.7,27.34,65.69,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.51
TX_0010604,23.47,UK,NL,1,desktop,app_webview,saas,visa,1,0,1,1,0,0,2,friendly,34.2,16.0,1,0,0,1,4,1,0,0,10,3,47.83,20.97,37.1,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,3.36
TX_0010605,87.19,UK,US,1,mobile,chrome,travel,mc,0,1,0,1,0,1,0,friendly,27.2,18.0,1,0,0,0,0,2,1,0,4,5,64.07,59.03,44.78,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-0.38
TX_0010606,135.45,DE,DE,0,desktop,chrome,saas,mc,0,0,1,1,1,1,0,neutral,22.0,13.0,1,0,0,1,0,1,1,1,8,2,73.72,22.9,37.78,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,15.39
TX_0010607,1.5,ES,NL,1,mobile,chrome,retail,amex,0,1,1,0,0,1,0,neutral,24.0,18.0,1,1,0,0,0,3,2,1,4,4,68.35,63.13,39.16,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,5.34
TX_0010608,6.19,UK,BE,1,desktop,chrome,saas,mc,0,1,0,1,0,0,0,strict,25.8,21.0,1,0,0,1,0,1,1,2,4,3,57.04,39.71,45.09,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.22
TX_0010609,106.98,IT,IT,0,desktop,app_webview,marketplace,mc,0,1,0,0,0,0,0,neutral,22.0,21.0,1,0,0,1,4,0,1,1,2,6,72.21,35.09,24.46,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,16.83
TX_0010610,32.7,NL,BE,1,mobile,chrome,marketplace,mc,0,1,0,1,0,0,0,friendly,22.2,18.0,0,1,1,0,0,0,1,0,4,5,51.67,67.48,42.8,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-7.68
TX_0010611,22.52,UK,ES,1,tablet,safari,retail,visa,1,0,0,0,0,0,0,neutral,23.0,8.0,1,0,0,2,1,3,0,1,4,1,57.11,25.42,42.49,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,5.35
TX_0010612,1.5,ES,NL,1,desktop,firefox,subscriptions,visa,1,0,0,0,0,1,0,friendly,21.2,8.0,1,0,1,1,2,4,0,0,4,1,65.62,12.97,53.29,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,10.13
TX_0010613,110.44,ES,DE,1,mobile,chrome,marketplace,mc,1,0,0,1,0,0,0,friendly,21.2,13.0,0,0,1,0,0,0,1,0,4,3,49.07,46.57,49.97,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.05
TX_0010614,26.89,UK,NL,1,mobile,edge,marketplace,mc,1,1,0,1,0,1,1,friendly,17.2,13.0,1,0,0,0,3,0,1,0,5,3,64.92,34.41,31.21,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,8.87
TX_0010615,147.79,UK,UK,0,mobile,edge,travel,mc,1,1,1,1,0,1,0,friendly,16.2,13.0,1,0,0,0,3,2,1,0,0,2,86.21,20.97,40.92,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,23.37
TX_0010616,89.76,BE,UK,1,desktop,chrome,marketplace,visa,0,1,0,0,0,0,0,strict,25.8,21.0,0,0,1,1,0,0,0,2,4,3,43.69,51.07,49.4,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.49
TX_0010617,93.54,NL,DE,1,mobile,firefox,retail,visa,0,1,0,1,0,1,1,neutral,24.0,18.0,1,0,0,0,2,3,0,1,7,5,57.56,58.82,53.1,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-4.92
TX_0010618,57.63,FR,NL,1,mobile,chrome,saas,visa,1,1,0,0,0,1,2,friendly,26.2,13.0,1,0,0,0,0,1,0,0,8,3,66.76,47.99,34.01,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,9.24
TX_0010619,135.62,DE,NL,1,mobile,chrome,retail,amex,1,1,0,1,0,1,1,friendly,17.2,13.0,1,1,0,0,0,3,2,0,5,3,75.44,42.92,31.58,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,14.9
TX_0010620,129.53,IT,DE,1,desktop,edge,marketplace,mc,1,1,0,0,0,1,0,friendly,17.2,8.0,1,0,0,1,3,0,1,0,2,1,75.8,26.02,33.0,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,19.0
TX_0010621,110.57,ES,UK,1,desktop,safari,subscriptions,visa,1,0,1,1,0,1,1,strict,24.8,16.0,1,0,0,1,1,4,0,2,7,0,67.21,4.89,38.08,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,19.41
TX_0010622,124.78,IT,US,1,desktop,safari,marketplace,visa,1,1,0,1,0,0,1,neutral,19.0,8.0,1,0,0,1,1,0,0,1,5,1,67.78,35.99,39.07,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,11.69
TX_0010623,44.18,UK,DE,1,mobile,firefox,retail,mc,1,0,0,1,0,1,0,neutral,23.0,13.0,0,0,0,0,2,3,1,1,4,3,52.93,48.1,48.59,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.42
TX_0010624,183.71,DE,BE,1,desktop,firefox,subscriptions,visa,1,0,1,0,0,0,0,neutral,31.0,11.0,0,0,0,1,2,4,0,1,4,0,44.49,4.52,44.5,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,4.49
TX_0010625,1.5,FR,IT,1,mobile,chrome,retail,visa,1,1,0,1,0,0,1,friendly,17.2,13.0,0,0,0,0,0,3,0,0,5,3,58.02,47.58,33.46,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.02
TX_0010626,139.46,NL,US,1,mobile,edge,saas,visa,0,1,0,0,1,0,0,friendly,22.2,18.0,0,0,0,0,3,1,0,0,8,5,32.95,52.94,38.03,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-10.51
TX_0010627,175.72,FR,ES,1,desktop,chrome,travel,mc,0,0,1,1,0,1,0,friendly,39.2,16.0,1,0,0,1,0,2,1,0,6,2,41.57,29.4,45.86,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.32
TX_0010628,167.4,FR,US,1,desktop,chrome,retail,mc,1,0,0,1,0,0,0,friendly,29.2,11.0,1,0,0,1,0,3,1,0,4,1,53.59,25.2,50.76,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.16
TX_0010629,149.73,FR,NL,1,mobile,chrome,retail,amex,0,1,0,1,0,0,0,friendly,22.2,18.0,0,0,0,0,0,3,2,0,4,5,43.92,50.4,42.7,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.88
TX_0010630,79.91,BE,UK,1,mobile,safari,marketplace,visa,0,0,0,0,0,0,0,neutral,28.0,18.0,1,0,0,0,1,0,0,1,6,5,43.02,56.72,48.65,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-10.05
TX_0010631,25.22,IT,FR,1,tablet,chrome,marketplace,mc,0,1,0,0,0,0,1,friendly,22.2,13.0,1,0,0,2,0,0,1,0,7,3,65.92,30.12,31.32,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.87
TX_0010632,97.83,BE,ES,1,mobile,firefox,travel,mc,0,0,1,1,0,0,0,neutral,33.0,18.0,1,0,0,0,2,2,1,1,6,4,42.46,48.51,56.61,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-6.14
TX_0010633,5.3,FR,NL,1,mobile,safari,retail,visa,1,1,0,0,0,0,0,strict,20.8,21.0,1,1,0,0,1,3,0,2,2,3,64.74,55.48,39.74,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.81
TX_0010634,77.92,FR,NL,1,mobile,app_webview,travel,visa,1,1,0,0,0,0,0,strict,29.8,29.0,1,0,0,0,4,2,0,2,2,6,60.9,54.02,52.35,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.07
TX_0010635,80.69,NL,US,1,mobile,chrome,marketplace,mc,0,0,0,1,0,1,0,neutral,28.0,18.0,1,0,0,0,0,0,1,1,6,5,42.37,61.18,47.74,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-11.28
TX_0010636,33.26,FR,FR,0,tablet,safari,marketplace,mc,1,1,1,1,0,0,1,friendly,11.2,8.0,1,0,0,2,1,0,1,0,3,0,87.79,2.81,19.32,NO_STEP_UP,"Low risk, high approval, strong trust signals",5,34.44
TX_0010637,52.38,UK,BE,1,desktop,app_webview,saas,visa,1,1,0,1,0,0,0,neutral,23.0,16.0,1,0,1,1,4,1,0,1,2,4,65.58,45.78,45.08,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,3.55
TX_0010638,2.3,UK,BE,1,mobile,edge,subscriptions,visa,0,0,1,0,0,0,0,neutral,28.0,18.0,1,1,1,0,3,4,0,1,6,4,59.19,60.03,57.54,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-1.68
TX_0010639,75.44,FR,BE,1,desktop,chrome,retail,mc,1,0,0,1,1,0,2,neutral,32.0,8.0,1,0,0,1,0,3,1,1,14,1,56.13,28.95,30.88,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,7.35
TX_0010640,28.81,ES,IT,1,mobile,app_webview,retail,visa,1,0,0,0,0,0,1,friendly,25.2,21.0,1,0,0,0,4,3,0,0,7,6,56.18,48.54,45.06,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.37
TX_0010641,92.86,FR,US,1,mobile,chrome,subscriptions,mc,0,1,1,1,0,0,0,friendly,22.2,18.0,1,0,1,0,0,4,1,0,4,4,57.8,49.83,50.8,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,1.59
TX_0010642,85.36,BE,BE,0,mobile,app_webview,marketplace,visa,0,1,1,0,0,0,0,friendly,20.2,26.0,1,0,0,0,4,0,0,0,2,7,78.84,28.57,20.5,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,22.24
TX_0010643,170.47,NL,ES,1,desktop,edge,subscriptions,visa,1,1,0,1,0,0,1,friendly,25.2,11.0,1,0,0,1,3,4,0,0,5,1,72.14,29.71,35.92,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,15.85
TX_0010644,74.52,NL,BE,1,mobile,edge,retail,visa,1,0,0,1,0,0,1,friendly,21.2,13.0,1,0,0,0,3,3,0,0,7,3,47.38,48.74,48.49,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.06
TX_0010645,110.54,DE,IT,1,mobile,chrome,saas,visa,0,1,0,0,1,0,1,strict,25.8,26.0,1,0,1,0,0,1,0,2,11,5,54.82,36.75,66.57,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-2.33
TX_0010646,91.26,ES,DE,1,mobile,edge,saas,visa,1,1,1,1,0,0,0,neutral,19.0,13.0,1,0,0,0,3,1,0,1,2,2,66.58,32.98,37.35,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,12.25
TX_0010647,28.68,IT,NL,1,mobile,edge,retail,mc,1,1,0,1,0,0,2,strict,29.8,21.0,1,1,0,0,3,3,1,2,8,3,56.05,45.08,42.17,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.02
TX_0010648,125.17,ES,NL,1,mobile,app_webview,retail,mc,1,0,0,0,0,0,0,neutral,27.0,21.0,1,0,0,0,4,3,1,1,4,6,36.04,50.92,44.73,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-10.96
TX_0010649,43.84,UK,DE,1,mobile,safari,marketplace,visa,1,0,0,1,0,1,0,neutral,23.0,13.0,1,0,1,0,1,0,0,1,4,3,52.39,44.02,43.88,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.71
TX_0010650,107.45,IT,ES,1,desktop,chrome,retail,amex,1,1,0,0,0,0,0,friendly,17.2,8.0,1,0,0,1,0,3,2,0,2,1,72.73,20.28,44.49,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,16.76
TX_0010651,122.09,DE,UK,1,mobile,firefox,marketplace,visa,1,1,0,0,0,0,0,neutral,19.0,13.0,0,0,0,0,2,0,0,1,2,3,54.29,41.93,33.43,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.76
TX_0010652,39.63,IT,US,1,desktop,chrome,marketplace,visa,0,0,0,0,0,0,0,strict,29.8,21.0,0,0,0,1,0,0,0,2,6,3,40.14,47.42,53.56,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-10.0
TX_0010653,73.15,NL,US,1,desktop,app_webview,retail,mc,1,1,0,0,0,1,0,strict,24.8,24.0,1,0,0,1,4,3,1,2,2,4,65.75,55.05,45.52,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.22
TX_0010654,106.5,IT,UK,1,desktop,chrome,saas,mc,0,1,0,0,0,0,0,strict,25.8,21.0,1,0,0,1,0,1,1,2,4,3,47.41,43.56,44.5,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.96
TX_0010655,150.01,IT,IT,0,desktop,safari,saas,amex,1,0,0,1,1,0,0,friendly,23.2,11.0,1,1,0,1,1,1,2,0,6,1,66.19,55.36,21.4,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,7.17
TX_0010656,33.31,BE,UK,1,desktop,chrome,retail,amex,0,1,0,1,0,0,0,friendly,22.2,13.0,1,0,0,1,0,3,2,0,4,3,57.44,34.74,32.38,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,5.19
TX_0010657,1.5,UK,DE,1,desktop,firefox,retail,visa,0,1,0,0,0,0,1,friendly,22.2,13.0,1,1,0,1,2,3,0,0,7,3,46.71,44.3,39.96,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.55
TX_0010658,129.09,DE,FR,1,mobile,safari,marketplace,mc,1,0,0,1,0,0,1,strict,24.8,21.0,1,0,0,0,1,0,1,2,7,3,55.58,48.2,46.38,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.82
TX_0010659,86.07,BE,US,1,mobile,firefox,retail,mc,0,0,0,0,0,0,0,friendly,26.2,18.0,1,0,0,0,2,3,1,0,6,5,45.49,57.07,54.47,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-10.19
TX_0010660,1.5,UK,UK,0,mobile,firefox,subscriptions,amex,1,1,1,0,0,0,0,neutral,13.0,13.0,1,0,1,0,2,4,2,1,0,2,84.79,26.95,25.38,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,24.34
TX_0010661,157.52,DE,UK,1,mobile,chrome,retail,visa,0,1,0,0,0,0,0,friendly,30.2,21.0,1,0,0,0,0,3,0,0,4,5,47.73,49.65,45.94,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.62
TX_0010662,42.25,BE,NL,1,tablet,chrome,marketplace,visa,0,0,0,1,0,1,0,neutral,28.0,13.0,0,0,0,2,0,0,0,1,6,3,56.91,44.56,50.94,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.22
TX_0010663,1.5,DE,ES,1,desktop,safari,saas,visa,1,0,0,0,0,1,1,friendly,21.2,8.0,1,0,0,1,1,1,0,0,7,1,68.02,29.62,46.91,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,8.32
TX_0010664,96.27,ES,DE,1,desktop,firefox,retail,amex,0,1,0,1,0,0,0,strict,25.8,21.0,1,0,0,1,2,3,2,2,4,3,51.35,36.16,43.04,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-0.04
TX_0010665,112.39,BE,NL,1,mobile,app_webview,saas,visa,0,0,0,0,0,1,0,friendly,30.2,26.0,1,1,0,0,4,1,0,0,6,8,51.89,67.57,48.01,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.64
TX_0010666,62.76,NL,US,1,desktop,safari,retail,mc,0,1,1,0,0,0,0,strict,25.8,21.0,1,0,0,1,1,3,1,2,4,2,52.34,38.5,44.16,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-0.4
TX_0010667,42.71,BE,US,1,mobile,chrome,saas,visa,0,1,0,1,0,0,1,friendly,22.2,18.0,1,1,0,0,0,1,0,0,7,5,55.88,59.77,40.86,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.47
TX_0010668,1.5,BE,ES,1,desktop,app_webview,retail,visa,0,1,0,0,0,0,0,neutral,28.0,21.0,1,1,0,1,4,3,0,1,4,6,53.65,59.2,48.37,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.83
TX_0010669,111.26,UK,BE,1,mobile,firefox,retail,visa,0,1,1,0,0,0,1,neutral,24.0,18.0,1,0,0,0,2,3,0,1,7,4,47.98,46.99,41.4,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-0.24
TX_0010670,9.65,UK,IT,1,mobile,edge,subscriptions,mc,1,0,1,0,0,0,0,friendly,21.2,13.0,1,1,0,0,3,4,1,0,4,2,66.67,50.62,47.71,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,6.0
TX_0010671,109.03,UK,ES,1,desktop,safari,subscriptions,mc,1,1,0,0,0,1,0,friendly,17.2,8.0,1,1,0,1,1,4,1,0,2,1,72.41,34.44,42.11,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.55
TX_0010672,61.68,BE,DE,1,mobile,chrome,marketplace,amex,1,0,1,0,0,0,2,neutral,32.0,13.0,1,0,1,0,0,0,2,1,10,2,60.96,25.18,53.88,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,4.86
TX_0010673,49.04,FR,UK,1,desktop,chrome,retail,visa,1,0,0,0,0,0,2,neutral,32.0,8.0,1,0,0,1,0,3,0,1,10,1,58.45,33.93,47.99,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.72
TX_0010674,96.29,UK,NL,1,mobile,chrome,marketplace,mc,0,0,0,1,1,0,0,strict,29.8,26.0,1,0,0,0,0,0,1,2,10,5,46.77,58.15,48.45,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-7.68
TX_0010675,132.01,IT,NL,1,desktop,chrome,marketplace,visa,0,1,1,0,0,0,0,strict,25.8,21.0,0,0,0,1,0,0,0,2,4,2,46.12,23.0,38.54,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.8
TX_0010676,114.59,DE,UK,1,mobile,chrome,retail,mc,1,0,0,0,0,0,0,neutral,23.0,13.0,1,0,1,0,0,3,1,1,4,3,56.39,45.55,52.59,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.03
TX_0010677,128.54,IT,DE,1,mobile,chrome,retail,mc,1,1,0,0,0,0,0,friendly,17.2,13.0,1,1,0,0,0,3,1,0,2,3,63.9,47.87,45.11,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.27
TX_0010678,127.03,UK,BE,1,desktop,chrome,marketplace,visa,1,0,1,1,0,0,0,neutral,23.0,8.0,1,1,1,1,0,0,0,1,4,0,55.12,32.48,56.33,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-0.08
TX_0010679,152.93,BE,BE,0,mobile,app_webview,retail,mc,0,1,0,0,0,0,1,friendly,28.2,29.0,1,1,1,0,4,3,1,0,5,8,76.11,71.6,63.31,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.81
TX_0010680,133.04,FR,BE,1,desktop,chrome,retail,visa,0,1,0,1,0,0,0,neutral,24.0,13.0,1,0,0,1,0,3,0,1,4,3,53.1,43.83,45.73,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.71
